Wall time,Step,Value
1735700784.4428334,4,1.0986220836639404
1735700812.8265882,14,1.0950465202331543
1735700815.749621,15,1.0947753190994263
1735700825.3736637,18,1.0933010578155518
1735700827.8840797,19,1.0943586826324463
1735700848.4384356,26,1.087894082069397
1735700851.9565566,27,1.0870205163955688
1735700888.0877798,40,1.0746452808380127
1735700908.5036774,47,1.0690821409225464
1735700911.9984753,48,1.0682685375213623
1735700915.2681117,49,1.065086007118225
1735700929.5833976,54,1.0588825941085815
1735700951.8233721,62,1.0493290424346924
1735700955.1021516,63,1.0473498106002808
1735700961.8096642,66,1.0400073528289795
1735700964.5753355,67,1.0439038276672363
1735700973.5744975,70,1.0334692001342773
1735700976.753091,71,1.0335958003997803
1735700993.5148203,77,1.0197718143463135
1735701007.4360805,82,1.009913444519043
1735701028.2219508,89,1.0016393661499023
1735701055.3607142,99,0.9748111367225647
1735701066.0468137,103,0.9660179615020752
1735701078.3763542,107,0.9556466341018677
1735701120.3769083,121,0.9173417091369629
1735701132.151972,125,0.9079837203025818
1735701135.3710337,126,0.895026445388794
1735701141.1080685,128,0.8892693519592285
1735701146.9611404,130,0.8773272037506104
1735701163.3354259,136,0.8642586469650269
1735701187.398029,144,0.8382916450500488
1735701192.806948,146,0.8386467695236206
1735701195.9651768,147,0.8300172090530396
1735701204.5920665,150,0.8214148283004761
1735701224.8157594,157,0.7952362298965454
1735701232.482517,160,0.8021702170372009
1735701238.5057955,162,0.7834238409996033
1735701244.3481672,164,0.7692280411720276
1735701264.3656228,171,0.7625438570976257
1735701267.3037517,172,0.7476892471313477
1735701280.7945945,177,0.7399847507476807
1735701300.91754,184,0.7033778429031372
1735701302.6564717,185,0.7007163166999817
1735701319.9858744,191,0.6817002296447754
1735701322.7046983,192,0.6745092868804932
1735701351.7040684,203,0.6619147062301636
1735701358.1818848,205,0.6435052156448364
1735701382.9545379,213,0.610366940498352
1735701387.879485,215,0.6036005616188049
1735701412.674509,224,0.5798094868659973
1735701426.9987628,229,0.5683029890060425
1735701465.9143984,244,0.5041466355323792
1735701488.613708,245,0.5270034670829773
1735701527.8723667,258,0.48917460441589355
1735701531.0172558,259,0.44861462712287903
1735701534.1835132,260,0.4566187262535095
1735701566.2561734,271,0.42778581380844116
1735701575.213771,274,0.4381383955478668
1735701586.646116,278,0.4052106440067291
1735701598.0603456,282,0.40806183218955994
1735701606.8336115,285,0.38043877482414246
1735701616.4821298,288,0.38636016845703125
1735701621.6988382,290,0.3543541431427002
1735701635.614186,295,0.3563205599784851
1735701641.8421283,297,0.3518104553222656
1735701644.2020092,298,0.3832899034023285
1735701672.847525,308,0.3361150920391083
1735701683.9690526,312,0.3091287314891815
1735701696.302724,316,0.3200409412384033
1735701700.6435337,318,0.31181007623672485
1735701702.8861687,319,0.3017595112323761
1735701711.8067412,322,0.2813153564929962
1735701752.5299044,337,0.2896781265735626
1735701773.9451523,345,0.278333455324173
1735701777.145857,346,0.22974272072315216
1735701808.8133802,358,0.20892560482025146
1735701827.892846,364,0.20346610248088837
1735701830.8401825,365,0.23201970756053925
1735701833.8668945,366,0.2655377686023712
1735701868.1355712,378,0.1856689453125
1735701892.7840464,386,0.19805580377578735
1735701904.7774467,390,0.1599285900592804
1735701909.45696,392,0.24203109741210938
1735701923.6771262,397,0.1522110551595688
1735701937.1445882,402,0.18319015204906464
1735701943.1771274,404,0.1557132601737976
1735701973.9107409,415,0.15824206173419952
1735701991.9411612,421,0.17173966765403748
1735701994.6422799,422,0.1346968561410904
1735702033.2838528,436,0.11793211847543716
1735702035.1392314,437,0.1350935995578766
1735702041.4875116,439,0.12826251983642578
1735702054.2087297,443,0.13241052627563477
1735702056.7525012,444,0.16044490039348602
1735702062.011298,446,0.10318198055028915
1735702078.011557,452,0.11280744522809982
1735702089.8977034,456,0.11140070855617523
1735702105.0636294,461,0.09624014794826508
1735702117.7480264,465,0.10377338528633118
1735702125.1275215,468,0.13625718653202057
1735702131.3984616,470,0.1250876635313034
1735702142.2688293,474,0.10216361284255981
1735702145.0784295,475,0.1387837529182434
1735702158.7790673,480,0.09973423928022385
1735702161.4742334,481,0.10041189193725586
1735702177.7556224,487,0.11805253475904465
1735702180.767039,489,0.09786029905080795
1735702215.8041534,494,0.09619121253490448
1735702261.765776,510,0.08679192513227463
1735702266.894327,512,0.09948381781578064
1735702270.1584005,513,0.09436549991369247
1735702272.8013077,514,0.09672588109970093
1735702279.0761163,517,0.07801719754934311
1735702285.3461676,519,0.0969955250620842
1735702325.9340782,533,0.08346682786941528
1735702328.0714273,534,0.0788070559501648
1735702332.7648335,536,0.07284213602542877
1735702339.1919887,538,0.09402339905500412
1735702345.8351989,540,0.07568421959877014
1735702357.2814834,544,0.09127454459667206
1735702363.7802541,546,0.078439861536026
1735702375.7390778,550,0.09921541810035706
1735702382.4555302,552,0.06478849798440933
1735702393.7746217,556,0.08168099075555801
1735702411.878592,562,0.09269023686647415
1735702417.3080013,564,0.07564792782068253
1735702429.5554545,568,0.07948603481054306
