Wall time,Step,Value
1736428048.386033,788,0.011265318840742111
1736428137.1314898,804,0.0064571998082101345
1736428142.716253,805,0.0074667069129645824
1736428153.338301,807,0.015060345642268658
1736428169.5925593,810,0.018060976639389992
1736428217.6200953,819,0.011709603480994701
1736428288.8358066,832,0.006236744578927755
1736428332.4153745,840,0.009925460442900658
1736428348.5827434,843,0.0077138543128967285
1736428423.8243568,857,0.00806692149490118
1736428451.251487,862,0.006331631913781166
1736428472.8245645,866,0.007583094760775566
1736428498.579222,871,0.006600509397685528
1736428568.9029787,884,0.005957510322332382
1736428579.6094081,886,0.005584954284131527
1736428627.6822715,895,0.012627152726054192
1736428638.2228487,897,0.01222172286361456
1736428659.4630535,901,0.0071877483278512955
1736428697.1858754,908,0.007780592888593674
1736428777.5651612,930,0.01902662217617035
1736428780.9151082,932,0.008835605345666409
1736428802.4541206,942,0.008028581738471985
1736428819.1187773,949,0.012503611855208874
1736428854.5075886,963,0.008073754608631134
1736428897.422793,979,0.005996141582727432
1736428904.9588704,982,0.018303219228982925
1736428930.127211,992,0.005797326564788818
1736428934.2851353,994,0.010642549954354763
1736428945.9087536,999,0.006110719405114651
1736428952.240269,1002,0.009771835058927536
1736428955.6541564,1004,0.006331366486847401
1736428976.5460443,1015,0.0062367962673306465
1736428997.5709548,1022,0.005118447355926037
1736429005.682493,1026,0.007285255938768387
1736429012.3855498,1028,0.004691894631832838
1736429033.9223506,1037,0.010031468234956264
1736429089.5375504,1056,0.014721054583787918
1736429135.7929502,1070,0.01951027661561966
1736429138.8182395,1071,0.005879440810531378
1736429148.5953603,1073,0.008150992915034294
1736429166.211009,1077,0.005899650510400534
1736429203.8252044,1086,0.007930846884846687
1736429253.5884676,1098,0.005178620107471943
1736429274.227522,1102,0.01309074368327856
1736429284.8477845,1104,0.010546944104135036
1736429302.6493664,1107,0.006520393304526806
1736429312.73787,1109,0.01003558561205864
1736429322.3083797,1111,0.007294561713933945
1736429372.3808572,1121,0.008075261488556862
1736429391.957522,1125,0.006002844776958227
1736429396.5049446,1126,0.007122877519577742
1736429426.55774,1132,0.006956204771995544
1736429436.1135435,1134,0.0060790954157710075
1736429458.22563,1139,0.010236003436148167
1736429490.7381637,1146,0.008998634293675423
1736429513.3382435,1151,0.00568540021777153
1736429518.0381098,1152,0.006162656005471945
1736429576.607075,1164,0.005052737891674042
1736429622.055712,1174,0.007863340899348259
1736429630.6765366,1176,0.008085684850811958
1736429635.820431,1177,0.005133337806910276
1736429670.7449284,1184,0.007254693657159805
1736429693.8189042,1189,0.006785431876778603
1736429712.520925,1193,0.010406643152236938
1736429717.0798373,1194,0.005456711631268263
1736429772.8585958,1206,0.007504042237997055
1736429793.521584,1214,0.003600016236305237
1736429802.4205565,1218,0.007092875894159079
1736429815.4390442,1223,0.010058490559458733
1736429819.1781669,1225,0.005495497491210699
1736429827.1062233,1229,0.0053677852265536785
1736429855.6195061,1244,0.005308011081069708
1736429859.3126938,1246,0.008227843791246414
1736429876.9161713,1251,0.006322798319160938
1736429879.303414,1252,0.006363741587847471
1736429883.9623542,1254,0.009397669695317745
1736429888.8797739,1257,0.01184128224849701
1736429898.3419373,1261,0.004659980535507202
1736429920.8957648,1267,0.004930912517011166
1736429927.9616678,1271,0.006049830000847578
1736429939.6284964,1276,0.006657708436250687
1736429953.3438342,1282,0.012985545210540295
1736429962.334051,1285,0.006326909177005291
1736429977.9604857,1290,0.004768433980643749
1736429984.6476452,1293,0.005454624071717262
1736429992.0764468,1298,0.005770701915025711
1736429998.4380298,1302,0.005658246111124754
1736430005.4810963,1306,0.00550269428640604
1736430021.3718467,1315,0.005863056983798742
1736430032.8254404,1322,0.003770270152017474
1736430037.2108147,1325,0.0040228418074548244
1736430038.6800447,1326,0.004033937118947506
1736430053.8933637,1335,0.0070205507799983025
1736430069.07067,1345,0.008703800849616528
1736430093.717403,1360,0.005269193556159735
1736430099.6415722,1364,0.005215618293732405
1736430118.1226761,1375,0.011639827862381935
1736430119.5922694,1376,0.007679460104554892
1736430126.03233,1380,0.010110501199960709
1736430148.2092085,1393,0.007323902100324631
1736430186.5879395,1417,0.009334922768175602
1736430215.6006463,1436,0.009715926833450794
1736430219.8491132,1438,0.006573874037712812
1736430221.3239522,1439,0.00418313592672348
1736430222.80103,1440,0.007131153717637062
1736430238.135644,1449,0.005044753663241863
1736430250.665187,1457,0.004947502166032791
1736430252.1439626,1458,0.007266636937856674
1736430256.7524076,1461,0.007606892846524715
1736430279.53801,1474,0.006257984787225723
1736430282.476087,1476,0.014095030725002289
1736430302.3437066,1487,0.00742028933018446
1736430306.7898672,1490,0.0097500029951334
1736430312.688004,1494,0.005484847351908684
1736430318.8364754,1498,0.010809066705405712
1736430324.7254262,1502,0.003852980909869075
1736430336.3695626,1509,0.008492782711982727
1736430337.8685932,1510,0.0064778802916407585
1736430342.7451396,1513,0.004814208950847387
1736430347.1644478,1516,0.006164676509797573
1736430366.5069277,1528,0.0039584944024682045
1736430375.4468286,1534,0.0067784423008561134
1736430381.3624423,1538,0.004676101263612509
1736430398.6054783,1548,0.006761116907000542
1736430403.0510793,1551,0.005714657716453075
1736430425.604287,1565,0.005540045909583569
1736430432.1169395,1568,0.007441821973770857
1736430439.8657813,1573,0.007920444011688232
1736430448.5378337,1576,0.004411240573972464
1736430478.9811242,1585,0.0043268753215670586
1736430500.604587,1596,0.003921212162822485
1736430510.3845232,1601,0.0036686412058770657
1736430517.0150363,1603,0.005365248303860426
1736430562.483206,1627,0.008869746699929237
1736430577.429723,1635,0.005389262922108173
1736430581.222722,1637,0.006546660326421261
1736430586.5873144,1640,0.004347892943769693
1736430597.313987,1646,0.003591858549043536
1736430599.0798092,1647,0.0051416209898889065
1736430625.0930011,1654,0.0053003160282969475
1736430641.472107,1662,0.007666056975722313
1736430648.8280294,1666,0.004681828431785107
1736430656.3494463,1670,0.004897479899227619
1736430670.04991,1677,0.005788127891719341
1736430673.2953432,1679,0.0032223579473793507
1736430684.3324125,1685,0.008338477462530136
1736430701.3303642,1694,0.006110839545726776
1736430716.1408706,1702,0.005454566329717636
1736430722.0690975,1704,0.005401048343628645
1736430729.4793978,1707,0.0037416524719446898
1736430736.6342983,1710,0.004153646528720856
1736430738.8117044,1711,0.004697185941040516
1736430752.2163389,1718,0.004348962567746639
1736430763.2784994,1722,0.005877407267689705
1736430765.257232,1723,0.004122728947550058
1736430780.8916848,1730,0.0036963853053748608
1736430801.3133247,1739,0.0035852231085300446
1736430809.4926424,1743,0.005064697004854679
1736430815.5139074,1745,0.005395449697971344
1736430840.2525165,1754,0.013395233079791069
1736430888.340974,1765,0.0045847781002521515
1736430930.958162,1775,0.005181328393518925
1736430939.4861207,1777,0.0051115769892930984
1736430968.9361591,1784,0.0024653205182403326
1736430973.4868302,1785,0.00389613164588809
1736430990.084369,1789,0.005234824027866125
1736431003.6724403,1792,0.0034165619872510433
1736431037.74787,1800,0.008960044011473656
1736431118.165328,1819,0.004366851877421141
1736431137.4017022,1823,0.0033751227892935276
1736431168.5497139,1830,0.0024758134968578815
1736431206.4126482,1838,0.005495765712112188
1736431248.1977768,1847,0.002634762553498149
1736431268.0674362,1851,0.002383120357990265
1736431308.5077717,1860,0.006284183822572231
1736431330.3945289,1865,0.003073848318308592
1736431335.2857046,1866,0.00428356695920229
1736431339.983042,1867,0.003782968968153
1736431412.6327984,1883,0.004189660772681236
1736431435.0872962,1888,0.005320732947438955
1736431483.9081702,1899,0.004131695255637169
1736431498.4237065,1902,0.01158539205789566
1736431531.4336991,1908,0.0069992197677493095
1736431536.6215086,1909,0.008176463656127453
1736431557.3026192,1913,0.00390852615237236
1736431583.1701784,1918,0.007905161008238792
1736431613.433372,1924,0.005752557422965765
1736431617.0335183,1925,0.005685694515705109
1736431640.2898889,1936,0.0037180427461862564
1736431647.9028656,1940,0.003955247811973095
1736431649.5489845,1941,0.005190103314816952
1736431657.7272143,1945,0.005285328254103661
1736431661.334101,1947,0.004021943546831608
1736431696.914932,1953,0.004403247032314539
1736431702.954504,1956,0.0033637098968029022
1736431712.3247867,1960,0.005231259390711784
1736431714.8238983,1961,0.005758532322943211
1736431718.856148,1963,0.005884157493710518
1736431721.116136,1964,0.007632441818714142
1736431725.1986752,1966,0.0030868477188050747
1736431749.6919754,1977,0.0047298516146838665
1736431754.4505382,1979,0.00331719103269279
1736431774.2170725,1987,0.005347124300897121
1736431776.4315135,1988,0.006093473639339209
1736431783.2730708,1991,0.003758843522518873
1736431862.290721,2026,0.006667827721685171
1736431909.27785,2047,0.003604273311793804
1736431929.478951,2055,0.005462606903165579
1736431957.6692853,2067,0.0036131914239376783
1736431962.9119012,2070,0.004551422782242298
1736431980.1138654,2079,0.005842847749590874
1736432001.3928056,2089,0.003816531738266349
1736432029.8458345,2097,0.004487558268010616
1736432039.20743,2100,0.0044628167524933815
1736432050.8973713,2103,0.004018627572804689
1736432072.5007045,2109,0.003037310903891921
1736432091.3201756,2114,0.0038340799510478973
1736432094.9335005,2115,0.0032358458265662193
1736432109.647792,2119,0.0023096217773854733
1736432112.35386,2120,0.004129267763346434
1736432139.0893626,2127,0.00795108824968338
1736432173.0645366,2136,0.006781056523323059
1736432184.7290056,2139,0.007823414169251919
1736432220.08134,2159,0.003631950356066227
1736432236.0659187,2169,0.01080879382789135
1736432265.5239413,2187,0.004053487908095121
1736432275.984427,2194,0.005568457301706076
1736432288.2315083,2201,0.010460544377565384
1736432304.1728454,2209,0.004375065676867962
1736432307.5172904,2211,0.005998946726322174
1736432315.028956,2215,0.0050453790463507175
1736432323.9812367,2221,0.006018792744725943
1736432330.1602862,2225,0.0032209353521466255
1736432359.862936,2236,0.004672522656619549
1736432368.9504628,2239,0.004312451463192701
1736432379.882571,2244,0.0037582246586680412
1736432407.591402,2257,0.0022852779366075993
1736432451.048731,2281,0.004102300386875868
1736432487.6587434,2300,0.003062959760427475
1736432501.7244062,2305,0.007301755249500275
1736432503.6814902,2306,0.002254416700452566
1736432525.2206237,2316,0.005462680011987686
1736432530.2802072,2319,0.005104148294776678
1736432537.787984,2324,0.0026658184360712767
1736432551.5649915,2332,0.002285774564370513
1736432566.8225822,2342,0.018150199204683304
1736432582.2494392,2352,0.004254257772117853
1736432592.5458584,2359,0.0029452499002218246
1736432615.568991,2373,0.003995812963694334
1736432646.709093,2389,0.0028393014799803495
1736432652.6400251,2393,0.0075033195316791534
1736432654.3179517,2394,0.006633573677390814
1736432658.895255,2397,0.003949477802962065
1736432660.3693101,2398,0.003446861868724227
1736432708.0609727,2428,0.0022259538527578115
1736432712.520133,2431,0.006858558859676123
1736432718.6101816,2435,0.0024902713485062122
1736432720.0940275,2436,0.003834885312244296
1736432727.5523732,2441,0.002725700382143259
1736432729.0870476,2442,0.004974700044840574
1736432748.9301322,2454,0.0033959008287638426
1736432770.7564635,2462,0.0027179585304111242
1736432781.757366,2465,0.0037624677643179893
1736432822.1736362,2485,0.007257052697241306
1736432835.3745296,2493,0.0037703809794038534
1736432843.5963228,2498,0.00794382393360138
1736432846.7793295,2500,0.0019011124968528748
1736432852.4762144,2503,0.007429646328091621
1736432855.9182136,2505,0.0033592700492590666
1736432857.6647468,2506,0.005780045874416828
1736432877.5163045,2517,0.002323826542124152
1736432879.3615205,2518,0.003366409568116069
1736432883.1772816,2519,0.004320087842643261
1736432888.8554187,2521,0.0022324081510305405
1736432892.3629375,2523,0.0035489709116518497
1736432900.497324,2528,0.0064170523546636105
1736432903.8587654,2530,0.0031796377152204514
1736432919.587946,2538,0.002888299524784088
1736432975.6647344,2565,0.00595763698220253
1736432977.5053594,2566,0.005922417156398296
1736432997.9630454,2577,0.003662117524072528
1736432999.7183099,2578,0.004303689114749432
1736433021.94306,2588,0.005918094422668219
1736433023.4906585,2589,0.002535767387598753
1736433028.960126,2592,0.005857457872480154
1736433042.4294055,2599,0.0027976646088063717
1736433056.5561264,2606,0.00571083789691329
1736433078.6648567,2619,0.00784656498581171
1736433093.5179946,2627,0.0020167117472738028
1736433095.3079894,2628,0.005440401844680309
1736433114.6801946,2635,0.002812132239341736
1736433125.3947084,2638,0.0022524117957800627
1736433129.0879118,2639,0.0027114800177514553
1736433132.7499208,2640,0.004650053568184376
1736433144.3895848,2643,0.0022139730863273144
1736433216.128599,2662,0.0034557029139250517
1736433243.8720329,2670,0.0030844337306916714
1736433246.3039563,2671,0.004146837629377842
1736433257.0785441,2674,0.0039985282346606255
1736433282.4882073,2681,0.0032602371647953987
1736433289.2304714,2684,0.0020085941068828106
1736433293.3738616,2686,0.004902045242488384
1736433302.4257748,2689,0.005312028806656599
1736433314.626465,2693,0.005115827079862356
1736433339.5862572,2702,0.00414554588496685
1736433359.0420928,2708,0.004156575538218021
1736433374.4557433,2713,0.0028845309279859066
1736433386.91931,2717,0.0031548745464533567
1736433393.4517298,2719,0.007880507037043571
1736433418.8724837,2729,0.002221499104052782
1736433421.9174747,2730,0.003118088934570551
1736433434.672463,2734,0.0033490087371319532
1736433449.480459,2739,0.004063036758452654
1736433453.5710928,2740,0.0016290828352794051
1736433457.5476341,2741,0.011543567292392254
1736433469.4047494,2744,0.002609188435599208
1736433496.5896351,2753,0.004795060493052006
1736433500.56971,2754,0.004259724635630846
1736433503.5886045,2755,0.0050019677728414536
1736433524.5879135,2760,0.0025725194718688726
1736433541.475898,2765,0.0034737091045826674
1736433551.5017529,2768,0.003385641612112522
1736433563.4415581,2771,0.004208971280604601
1736433571.5496585,2773,0.005480993539094925
1736433579.6372554,2775,0.004512236453592777
1736433591.527373,2778,0.0023032482713460922
1736433619.2480974,2785,0.00789695419371128
1736433663.7486973,2797,0.0025752836372703314
1736433669.5771134,2799,0.0038256929256021976
1736433708.8785968,2812,0.009793794713914394
1736433710.9578564,2813,0.004785151686519384
1736433739.7035546,2824,0.0031187187414616346
1736433777.531099,2834,0.004347353707998991
1736433788.9693835,2838,0.004072396084666252
1736433813.207193,2844,0.005282304249703884
1736433839.1640074,2851,0.0031713000498712063
1736433843.2075157,2852,0.005018576048314571
1736433879.9167511,2861,0.0017554842634126544
1736433883.9040763,2862,0.002568317111581564
1736433935.1123266,2881,0.004172396846115589
1736433939.159711,2882,0.005347482394427061
1736433972.6575959,2891,0.005084281787276268
1736433980.4005058,2893,0.002858902094885707
1736433988.2185066,2895,0.0033037071116268635
1736434009.9188447,2903,0.004578183870762587
1736434035.0565162,2911,0.003685756353661418
1736434042.8639476,2915,0.0036937505938112736
1736434048.0478323,2918,0.007564364932477474
1736434052.6046872,2920,0.003310068277642131
1736434054.4316428,2921,0.0017665913328528404
1736434060.194754,2924,0.003199930302798748
1736434070.1699133,2930,0.0038468907587230206
1736434076.9466376,2934,0.002374789444729686
1736434079.0397286,2935,0.002620385494083166
1736434111.736962,2949,0.009401094168424606
1736434116.9398987,2952,0.003590987529605627
1736434123.0241168,2955,0.0029139923863112926
1736434138.094437,2962,0.002702687866985798
1736434149.201366,2965,0.0034854428377002478
1736434153.0843418,2967,0.002058102749288082
1736434166.185862,2973,0.002826305106282234
1736434177.5033975,2978,0.0031047575175762177
1736434188.2530594,2984,0.003378575434908271
1736434192.1371832,2986,0.002962918486446142
1736434213.1954472,2996,0.003729704301804304
1736434218.5454788,2999,0.003764786757528782
1736434225.5037131,3002,0.004175298381596804
1736434244.6300983,3010,0.0035083896946161985
1736434262.4521587,3019,0.0022242222912609577
1736434290.7879224,3029,0.0034907169174402952
1736434301.561476,3034,0.006267499178647995
1736434342.71226,3047,0.0067314631305634975
1736434346.9786592,3049,0.003769252449274063
1736434389.2088153,3066,0.003966519609093666
1736434398.0700936,3069,0.00503629632294178
1736434429.5616827,3083,0.006141673773527145
1736434432.5297854,3084,0.0036694370210170746
1736434446.1780477,3090,0.0032703725155442953
1736434460.9455793,3096,0.0022714929655194283
1736434478.5119572,3103,0.0023900887463241816
1736434480.5684297,3104,0.0027409810572862625
1736434482.1824756,3105,0.004392203874886036
1736434486.5756693,3107,0.004228061996400356
1736434493.5903673,3111,0.0017827772535383701
1736434502.304851,3115,0.009521732106804848
1736434509.5194974,3119,0.002916201949119568
1736434511.0528204,3120,0.0031019416637718678
1736434512.8226066,3121,0.002949641551822424
1736434528.0034533,3126,0.002311665564775467
1736434534.4370487,3128,0.001980102388188243
1736434557.535099,3138,0.0027256158646196127
1736434578.3086998,3145,0.005714502185583115
1736434653.755469,3173,0.0024909318890422583
1736434667.4297798,3178,0.004591139033436775
1736434689.2262082,3187,0.0019143986282870173
1736434695.6650827,3190,0.002875915728509426
1736434699.5676432,3192,0.005390325095504522
1736434714.6018639,3199,0.002780450042337179
1736434725.5166278,3204,0.004997872747480869
1736434739.9862201,3212,0.0026185400784015656
1736434747.1763248,3216,0.003411293961107731
1736434748.9676092,3217,0.004505022428929806
1736434754.051157,3220,0.004493379965424538
1736434757.694496,3222,0.0019083605147898197
1736434776.6481743,3229,0.0031268978491425514
1736434792.7920403,3237,0.005383259616792202
1736434802.1536255,3241,0.005429036449640989
1736434809.3027287,3243,0.0024367414880543947
1736434880.6419964,3265,0.0050055719912052155
1736434886.0808558,3268,0.004837121348828077
1736434995.1763577,3298,0.0028865064959973097
1736435029.3875804,3306,0.0047830818220973015
1736435173.0806923,3340,0.002962777391076088
1736435196.15709,3345,0.002580139320343733
1736435243.4646015,3356,0.004688289947807789
1736435284.0117311,3365,0.008218765258789062
1736435304.6037974,3370,0.006502361036837101
1736435313.278811,3372,0.00558142364025116
1736435322.1980102,3374,0.005149794276803732
1736435335.7224786,3377,0.0029685618355870247
1736435344.0538363,3379,0.002805399475619197
1736435366.6966703,3384,0.004185965284705162
1736435370.6695774,3385,0.0034012659452855587
1736435405.7696514,3393,0.004950274713337421
1736435410.4457622,3394,0.002146381651982665
1736435423.8249385,3397,0.0022476401645690203
1736435454.9344485,3404,0.006427257787436247
1736435472.4564493,3408,0.002492038067430258
1736435477.434564,3409,0.004871989134699106
1736435517.8012567,3418,0.0015220989007502794
1736435536.325036,3422,0.001412006444297731
1736435557.0230212,3426,0.002329620998352766
1736435599.8896518,3434,0.0035116588696837425
1736435625.1745286,3439,0.0023341078776866198
1736435702.7235978,3454,0.003780364990234375
1736435708.089224,3455,0.0036313168238848448
1736435739.2873828,3461,0.001662307302467525
1736435776.84946,3468,0.002393452450633049
1736435798.8796995,3472,0.0018230881541967392
1736435853.2418993,3482,0.0023414860479533672
1736435858.7074661,3483,0.003331066109240055
1736435864.1716027,3484,0.0044549619778990746
1736435869.6426485,3485,0.0024754726327955723
1736435901.6169102,3491,0.0033812313340604305
1736435912.732539,3493,0.0030510425567626953
1736435929.2122614,3496,0.001518621458671987
1736435945.6274385,3499,0.002339575905352831
1736435951.090378,3500,0.0030045255552977324
1736435967.2925851,3503,0.003954445943236351
1736436026.5415797,3514,0.0026292349211871624
1736436059.6647303,3520,0.0035372746642678976
1736436090.362623,3526,0.002476472407579422
1736436135.7143075,3535,0.007371183484792709
1736436140.5380003,3536,0.002719184383749962
1736436167.3685331,3541,0.002444161567837
1736436183.489971,3544,0.0025984745007008314
1736436215.4902713,3550,0.004490743391215801
1736436237.263576,3554,0.002026977948844433
1736436258.7552807,3558,0.0035448907874524593
1736436301.4406188,3566,0.002525343094021082
1736436317.7315564,3569,0.002579351421445608
1736436349.509723,3575,0.00249638594686985
1736436354.4519138,3576,0.0021123243495821953
1736436394.4964235,3584,0.004002963658422232
1736436410.3844275,3587,0.0021961075253784657
1736436415.7064528,3588,0.0048783933743834496
1736436478.25925,3600,0.0035076437052339315
1736436547.5527422,3613,0.008506154641509056
1736436553.0029666,3614,0.001975318416953087
1736436558.245493,3615,0.014688767492771149
1736436563.3562434,3616,0.0024717324413359165
1736436637.0081682,3630,0.0038052580785006285
1736436760.2335887,3654,0.004051262512803078
1736436775.9475615,3657,0.00626417389139533
1736436786.5009818,3659,0.0034964901860803366
1736436797.852239,3661,0.0027201499324291945
1736436813.9923832,3664,0.001402692636474967
1736436834.900232,3668,0.0033701080828905106
1736436850.371133,3671,0.002990925684571266
1736436855.480063,3672,0.004039594903588295
1736436949.4496102,3690,0.0033697420731186867
1736437003.898958,3700,0.004098384641110897
1736437040.9131987,3707,0.0040050288662314415
1736437061.3491752,3711,0.0026350780390203
1736437066.3540962,3712,0.0059465086087584496
1736437091.9274302,3717,0.0019378712167963386
1736437096.954883,3718,0.0011857680510729551
1736437113.0269554,3721,0.0021737273782491684
1736437170.286859,3732,0.003923437558114529
1736437175.3702462,3733,0.0037701716646552086
1736437236.4277837,3745,0.0020443161483854055
1736437241.5101607,3746,0.005617107730358839
1736437251.943714,3748,0.0018591157859191298
1736437256.941738,3749,0.0028465427458286285
1736437272.2750998,3752,0.004675506614148617
1736437277.399842,3753,0.010205823928117752
1736437282.3046348,3754,0.00526548083871603
1736437319.2280288,3761,0.004582738503813744
1736437329.7140005,3763,0.0028000641614198685
1736437417.0009544,3780,0.002909385599195957
1736437422.9111161,3781,0.006293232552707195
1736437428.2730846,3782,0.0029882173985242844
1736437433.6960895,3783,0.005914118140935898
1736437455.2789915,3787,0.002428964478895068
1736437470.916145,3790,0.0062607815489172935
1736437549.57403,3805,0.002991385292261839
1736437559.8006444,3807,0.0040495810098946095
1736437590.213941,3813,0.005332487635314465
1736437621.7292023,3819,0.005847109016031027
1736437642.3323495,3823,0.002745889127254486
1736437725.002501,3839,0.002059736754745245
1736437770.5956602,3848,0.006439532153308392
1736437780.2150395,3850,0.007513090502470732
1736437790.5032434,3852,0.0029447940178215504
1736437816.381662,3857,0.0013998554786667228
1736437831.6710906,3860,0.0036730074789375067
1736437878.5263014,3869,0.00235340790823102
1736437893.8554988,3872,0.0029321922920644283
1736437909.1915886,3875,0.005060614086687565
1736438097.2372806,3902,0.002873877063393593
1736438126.8832939,3908,0.0032107559964060783
1736438134.3624697,3911,0.0035499983932822943
1736438142.4302204,3915,0.005389054771512747
1736438158.733266,3921,0.0029370251577347517
1736438166.2219179,3924,0.004418218042701483
1736438171.187788,3926,0.004470031708478928
